day_number|date|season|day_of_week|time_of_day|userId|movieId|location|companions|user_mood|satisfaction_score
325|2025-11-22|Autumn|Saturday|Afternoon|U0065|M05426|Home|Friends|Sad|0.58
325|2025-11-22|Autumn|Saturday|Night|U0069|M00480|Public Transportation|Friends|Neutral|0.42
325|2025-11-22|Autumn|Saturday|Morning|U0074|M00907|Home|Partner|Sad|0.56
325|2025-11-22|Autumn|Saturday|Afternoon|U0075|M02645|Workplace|Alone|Sad|0.45
325|2025-11-22|Autumn|Saturday|Morning|U0080|M04772|Workplace|Family|Neutral|0.61
325|2025-11-22|Autumn|Saturday|Evening|U0091|M04494|Public Transportation|Friends|Sad|0.38
325|2025-11-22|Autumn|Saturday|Morning|U0092|M00785|Home|Family|Sad|0.37
326|2025-11-23|Autumn|Sunday|Afternoon|U0008|M02921|Home|Partner|Sad|0.53
326|2025-11-23|Autumn|Sunday|Evening|U0015|M00293|Workplace|Friends|Sad|0.67
326|2025-11-23|Autumn|Sunday|Morning|U0020|M05415|Cinema|Alone|Happy|0.55
326|2025-11-23|Autumn|Sunday|Night|U0050|M03129|Cinema|Alone|Sad|0.56
326|2025-11-23|Autumn|Sunday|Night|U0053|M05354|Workplace|Family|Sad|0.39
326|2025-11-23|Autumn|Sunday|Afternoon|U0069|M05000|Cinema|Friends|Neutral|0.61
326|2025-11-23|Autumn|Sunday|Morning|U0083|M05236|Community Center|Friends|Happy|0.44
326|2025-11-23|Autumn|Sunday|Afternoon|U0084|M01382|Cinema|Alone|Happy|0.61
326|2025-11-23|Autumn|Sunday|Morning|U0088|M04242|Home|Alone|Sad|0.15
326|2025-11-23|Autumn|Sunday|Night|U0093|M01678|Cinema|Family|Neutral|0.5
327|2025-11-24|Autumn|Monday|Morning|U0006|M01709|Workplace|Family|Happy|0.53
327|2025-11-24|Autumn|Monday|Night|U0020|M02305|Community Center|Family|Happy|0.65
327|2025-11-24|Autumn|Monday|Evening|U0037|M05663|Workplace|Friends|Happy|0.46
327|2025-11-24|Autumn|Monday|Afternoon|U0046|M04113|Community Center|Group|Sad|0.34
327|2025-11-24|Autumn|Monday|Morning|U0050|M00653|Cinema|Friends|Sad|0.47
327|2025-11-24|Autumn|Monday|Morning|U0053|M01981|Cinema|Family|Happy|0.53
327|2025-11-24|Autumn|Monday|Afternoon|U0078|M02376|Cinema|Partner|Neutral|0.51
327|2025-11-24|Autumn|Monday|Evening|U0082|M02604|Cinema|Alone|Happy|0.61
327|2025-11-24|Autumn|Monday|Night|U0087|M01114|Cinema|Group|Neutral|0.57
328|2025-11-25|Autumn|Tuesday|Evening|U0027|M04633|Workplace|Family|Sad|0.68
328|2025-11-25|Autumn|Tuesday|Morning|U0029|M04741|Public Transportation|Alone|Happy|0.63
328|2025-11-25|Autumn|Tuesday|Night|U0030|M05671|Home|Alone|Neutral|0.52
328|2025-11-25|Autumn|Tuesday|Night|U0032|M04548|Cinema|Group|Neutral|0.45
328|2025-11-25|Autumn|Tuesday|Morning|U0053|M02164|Home|Friends|Happy|0.52
328|2025-11-25|Autumn|Tuesday|Night|U0062|M00266|Cinema|Friends|Neutral|0.51
328|2025-11-25|Autumn|Tuesday|Evening|U0064|M04331|Public Transportation|Family|Sad|0.57
328|2025-11-25|Autumn|Tuesday|Morning|U0065|M01962|Community Center|Group|Happy|0.75
328|2025-11-25|Autumn|Tuesday|Night|U0069|M00346|Public Transportation|Alone|Neutral|0.7
328|2025-11-25|Autumn|Tuesday|Afternoon|U0075|M00910|Cinema|Alone|Happy|0.33
328|2025-11-25|Autumn|Tuesday|Morning|U0081|M01223|Community Center|Family|Sad|0.46
328|2025-11-25|Autumn|Tuesday|Evening|U0082|M01798|Community Center|Family|Sad|0.53
328|2025-11-25|Autumn|Tuesday|Morning|U0092|M05059|Community Center|Group|Neutral|0.53
329|2025-11-26|Autumn|Wednesday|Afternoon|U0011|M01988|Workplace|Group|Sad|0.62
329|2025-11-26|Autumn|Wednesday|Evening|U0013|M01402|Community Center|Friends|Neutral|0.54
329|2025-11-26|Autumn|Wednesday|Morning|U0027|M01415|Public Transportation|Family|Neutral|0.5
329|2025-11-26|Autumn|Wednesday|Evening|U0046|M00256|Home|Family|Happy|0.51
329|2025-11-26|Autumn|Wednesday|Afternoon|U0048|M03443|Cinema|Partner|Neutral|0.2
329|2025-11-26|Autumn|Wednesday|Evening|U0060|M04201|Cinema|Family|Neutral|0.76
329|2025-11-26|Autumn|Wednesday|Night|U0066|M03897|Home|Friends|Neutral|0.48
329|2025-11-26|Autumn|Wednesday|Evening|U0082|M01779|Cinema|Friends|Neutral|0.49
329|2025-11-26|Autumn|Wednesday|Morning|U0099|M02251|Workplace|Partner|Neutral|0.5
330|2025-11-27|Autumn|Thursday|Night|U0011|M04737|Community Center|Group|Neutral|0.48
330|2025-11-27|Autumn|Thursday|Afternoon|U0020|M04421|Home|Alone|Neutral|0.57
330|2025-11-27|Autumn|Thursday|Morning|U0024|M05116|Home|Group|Sad|0.51
330|2025-11-27|Autumn|Thursday|Evening|U0027|M00635|Workplace|Friends|Sad|0.49
330|2025-11-27|Autumn|Thursday|Afternoon|U0048|M01449|Cinema|Family|Happy|0.55
330|2025-11-27|Autumn|Thursday|Night|U0049|M02369|Cinema|Group|Happy|0.65
330|2025-11-27|Autumn|Thursday|Morning|U0050|M04446|Community Center|Alone|Happy|0.63
330|2025-11-27|Autumn|Thursday|Morning|U0053|M04686|Home|Alone|Neutral|0.41
330|2025-11-27|Autumn|Thursday|Afternoon|U0065|M03897|Community Center|Family|Sad|0.55
330|2025-11-27|Autumn|Thursday|Night|U0087|M04542|Community Center|Family|Neutral|0.61
331|2025-11-28|Autumn|Friday|Morning|U0005|M03969|Public Transportation|Alone|Sad|0.45
331|2025-11-28|Autumn|Friday|Morning|U0024|M03889|Home|Group|Neutral|0.55
331|2025-11-28|Autumn|Friday|Evening|U0027|M03327|Workplace|Family|Happy|0.72
331|2025-11-28|Autumn|Friday|Evening|U0069|M02179|Cinema|Alone|Neutral|0.52
331|2025-11-28|Autumn|Friday|Night|U0091|M05462|Cinema|Family|Neutral|0.43
331|2025-11-28|Autumn|Friday|Morning|U0099|M01460|Public Transportation|Partner|Neutral|0.48
332|2025-11-29|Autumn|Saturday|Morning|U0006|M02671|Workplace|Family|Happy|0.5
332|2025-11-29|Autumn|Saturday|Afternoon|U0013|M05143|Home|Family|Neutral|0.42
332|2025-11-29|Autumn|Saturday|Night|U0019|M04861|Community Center|Partner|Neutral|0.5
332|2025-11-29|Autumn|Saturday|Afternoon|U0035|M04638|Public Transportation|Friends|Sad|0.56
332|2025-11-29|Autumn|Saturday|Afternoon|U0047|M05142|Community Center|Partner|Neutral|0.54
332|2025-11-29|Autumn|Saturday|Morning|U0053|M04672|Community Center|Alone|Happy|0.5
332|2025-11-29|Autumn|Saturday|Afternoon|U0060|M00619|Cinema|Group|Neutral|0.49
332|2025-11-29|Autumn|Saturday|Evening|U0063|M02606|Community Center|Family|Happy|0.64
332|2025-11-29|Autumn|Saturday|Afternoon|U0082|M00074|Cinema|Family|Neutral|0.48
333|2025-11-30|Autumn|Sunday|Evening|U0010|M00122|Community Center|Family|Neutral|0.59
333|2025-11-30|Autumn|Sunday|Evening|U0017|M05290|Home|Family|Happy|0.58
333|2025-11-30|Autumn|Sunday|Morning|U0020|M03739|Public Transportation|Family|Happy|0.6
333|2025-11-30|Autumn|Sunday|Evening|U0029|M04266|Home|Partner|Sad|0.53
333|2025-11-30|Autumn|Sunday|Evening|U0066|M05637|Home|Friends|Sad|0.51
333|2025-11-30|Autumn|Sunday|Night|U0085|M04590|Home|Family|Happy|0.59
333|2025-11-30|Autumn|Sunday|Morning|U0086|M04223|Workplace|Group|Happy|0.53
333|2025-11-30|Autumn|Sunday|Morning|U0093|M03645|Home|Partner|Sad|0.56
334|2025-12-01|Winter|Monday|Evening|U0010|M05670|Cinema|Alone|Happy|0.56
334|2025-12-01|Winter|Monday|Afternoon|U0013|M03494|Home|Alone|Happy|0.42
334|2025-12-01|Winter|Monday|Evening|U0030|M01300|Community Center|Alone|Sad|0.34
334|2025-12-01|Winter|Monday|Evening|U0046|M00164|Community Center|Partner|Sad|0.59
334|2025-12-01|Winter|Monday|Morning|U0048|M02093|Cinema|Family|Sad|0.04
334|2025-12-01|Winter|Monday|Morning|U0063|M03621|Community Center|Alone|Happy|0.54
334|2025-12-01|Winter|Monday|Evening|U0078|M05214|Public Transportation|Group|Happy|0.44
334|2025-12-01|Winter|Monday|Morning|U0082|M04965|Cinema|Family|Neutral|0.53
334|2025-12-01|Winter|Monday|Morning|U0084|M05130|Workplace|Alone|Sad|0.74
335|2025-12-02|Winter|Tuesday|Morning|U0029|M04112|Public Transportation|Family|Sad|0.57
335|2025-12-02|Winter|Tuesday|Evening|U0041|M01173|Cinema|Alone|Sad|0.46
335|2025-12-02|Winter|Tuesday|Evening|U0063|M00925|Cinema|Group|Neutral|0.62
335|2025-12-02|Winter|Tuesday|Night|U0073|M05420|Community Center|Partner|Neutral|0.52
335|2025-12-02|Winter|Tuesday|Afternoon|U0075|M02288|Workplace|Family|Sad|0.37
335|2025-12-02|Winter|Tuesday|Evening|U0081|M02007|Community Center|Family|Happy|0.67
335|2025-12-02|Winter|Tuesday|Night|U0085|M03555|Community Center|Friends|Neutral|0.61
335|2025-12-02|Winter|Tuesday|Morning|U0088|M05678|Workplace|Friends|Sad|0.29
336|2025-12-03|Winter|Wednesday|Night|U0005|M05439|Community Center|Friends|Sad|0.56
336|2025-12-03|Winter|Wednesday|Afternoon|U0013|M02106|Home|Friends|Sad|0.49
336|2025-12-03|Winter|Wednesday|Afternoon|U0015|M05374|Workplace|Friends|Happy|0.73
336|2025-12-03|Winter|Wednesday|Afternoon|U0021|M00492|Workplace|Alone|Sad|0.43
336|2025-12-03|Winter|Wednesday|Evening|U0036|M02135|Workplace|Alone|Neutral|0.5
336|2025-12-03|Winter|Wednesday|Morning|U0048|M05570|Cinema|Alone|Happy|0.17
336|2025-12-03|Winter|Wednesday|Morning|U0083|M04138|Workplace|Partner|Happy|0.54
337|2025-12-04|Winter|Thursday|Morning|U0005|M01301|Public Transportation|Group|Happy|0.43
337|2025-12-04|Winter|Thursday|Evening|U0010|M02145|Community Center|Friends|Happy|0.52
337|2025-12-04|Winter|Thursday|Morning|U0027|M01931|Public Transportation|Family|Neutral|0.53
337|2025-12-04|Winter|Thursday|Afternoon|U0028|M01030|Public Transportation|Family|Sad|0.57
337|2025-12-04|Winter|Thursday|Afternoon|U0031|M01455|Home|Family|Happy|0.62
337|2025-12-04|Winter|Thursday|Night|U0050|M03427|Cinema|Alone|Neutral|0.78
337|2025-12-04|Winter|Thursday|Evening|U0053|M04957|Home|Alone|Happy|0.55
337|2025-12-04|Winter|Thursday|Night|U0061|M02096|Home|Friends|Happy|0.62
337|2025-12-04|Winter|Thursday|Morning|U0065|M05711|Public Transportation|Friends|Happy|0.46
337|2025-12-04|Winter|Thursday|Evening|U0070|M02383|Community Center|Friends|Neutral|0.68
337|2025-12-04|Winter|Thursday|Morning|U0090|M04137|Community Center|Group|Neutral|0.44
338|2025-12-05|Winter|Friday|Morning|U0006|M00403|Workplace|Partner|Sad|0.57
338|2025-12-05|Winter|Friday|Evening|U0009|M04968|Workplace|Alone|Happy|0.67
338|2025-12-05|Winter|Friday|Morning|U0020|M01232|Public Transportation|Family|Neutral|0.48
338|2025-12-05|Winter|Friday|Evening|U0066|M02481|Cinema|Partner|Neutral|0.57
338|2025-12-05|Winter|Friday|Night|U0067|M04512|Home|Friends|Happy|0.59
338|2025-12-05|Winter|Friday|Night|U0071|M03002|Community Center|Partner|Happy|0.64
338|2025-12-05|Winter|Friday|Morning|U0077|M01441|Cinema|Alone|Sad|0.48
338|2025-12-05|Winter|Friday|Afternoon|U0081|M01600|Community Center|Family|Neutral|0.52
338|2025-12-05|Winter|Friday|Afternoon|U0084|M04837|Home|Family|Sad|0.57
338|2025-12-05|Winter|Friday|Afternoon|U0095|M05526|Cinema|Partner|Neutral|0.5
338|2025-12-05|Winter|Friday|Night|U0100|M04974|Home|Family|Neutral|0.5
339|2025-12-06|Winter|Saturday|Afternoon|U0003|M02894|Home|Alone|Sad|0.46
339|2025-12-06|Winter|Saturday|Night|U0005|M01011|Workplace|Friends|Happy|0.6
339|2025-12-06|Winter|Saturday|Evening|U0019|M05270|Cinema|Friends|Sad|0.5
339|2025-12-06|Winter|Saturday|Morning|U0053|M05135|Home|Partner|Happy|0.45
339|2025-12-06|Winter|Saturday|Night|U0063|M00329|Workplace|Partner|Neutral|0.65
339|2025-12-06|Winter|Saturday|Afternoon|U0075|M01937|Workplace|Alone|Happy|0.43
339|2025-12-06|Winter|Saturday|Night|U0078|M02021|Workplace|Group|Happy|0.52
339|2025-12-06|Winter|Saturday|Morning|U0084|M01047|Cinema|Alone|Neutral|0.77
339|2025-12-06|Winter|Saturday|Night|U0087|M00551|Community Center|Alone|Happy|0.51
340|2025-12-07|Winter|Sunday|Afternoon|U0015|M00920|Cinema|Friends|Sad|0.55
340|2025-12-07|Winter|Sunday|Afternoon|U0065|M04193|Public Transportation|Family|Neutral|0.71
340|2025-12-07|Winter|Sunday|Afternoon|U0075|M02109|Workplace|Family|Happy|0.42
341|2025-12-08|Winter|Monday|Morning|U0001|M05148|Cinema|Friends|Sad|0.6
341|2025-12-08|Winter|Monday|Afternoon|U0007|M01428|Home|Alone|Neutral|0.6
341|2025-12-08|Winter|Monday|Afternoon|U0009|M03472|Workplace|Family|Neutral|0.5
341|2025-12-08|Winter|Monday|Afternoon|U0046|M03539|Cinema|Family|Sad|0.48
341|2025-12-08|Winter|Monday|Night|U0078|M03461|Workplace|Group|Sad|0.38
341|2025-12-08|Winter|Monday|Night|U0086|M02166|Public Transportation|Friends|Neutral|0.59
341|2025-12-08|Winter|Monday|Night|U0095|M03142|Cinema|Group|Neutral|0.48
342|2025-12-09|Winter|Tuesday|Morning|U0025|M03357|Public Transportation|Alone|Happy|0.63
342|2025-12-09|Winter|Tuesday|Night|U0038|M01122|Community Center|Alone|Neutral|0.58
342|2025-12-09|Winter|Tuesday|Evening|U0046|M03918|Cinema|Group|Neutral|0.32
342|2025-12-09|Winter|Tuesday|Morning|U0051|M05271|Cinema|Family|Sad|0.48
342|2025-12-09|Winter|Tuesday|Afternoon|U0075|M03569|Workplace|Alone|Sad|0.37
342|2025-12-09|Winter|Tuesday|Morning|U0097|M04426|Community Center|Group|Neutral|0.61
343|2025-12-10|Winter|Wednesday|Morning|U0006|M05009|Workplace|Friends|Happy|0.56
343|2025-12-10|Winter|Wednesday|Morning|U0048|M00820|Community Center|Alone|Sad|0.43
343|2025-12-10|Winter|Wednesday|Night|U0059|M03033|Workplace|Partner|Neutral|0.61
343|2025-12-10|Winter|Wednesday|Afternoon|U0079|M04210|Community Center|Friends|Sad|0.08
343|2025-12-10|Winter|Wednesday|Night|U0092|M04055|Community Center|Family|Happy|0.43
343|2025-12-10|Winter|Wednesday|Morning|U0100|M04761|Home|Partner|Sad|0.47
344|2025-12-11|Winter|Thursday|Night|U0008|M04482|Home|Alone|Neutral|0.57
344|2025-12-11|Winter|Thursday|Morning|U0034|M03793|Workplace|Family|Happy|0.78
344|2025-12-11|Winter|Thursday|Night|U0043|M00300|Workplace|Group|Neutral|0.52
344|2025-12-11|Winter|Thursday|Morning|U0044|M01258|Cinema|Family|Neutral|0.57
344|2025-12-11|Winter|Thursday|Morning|U0053|M05571|Cinema|Alone|Sad|0.39
344|2025-12-11|Winter|Thursday|Night|U0059|M05448|Community Center|Partner|Neutral|0.59
344|2025-12-11|Winter|Thursday|Morning|U0061|M05721|Public Transportation|Alone|Sad|0.39
344|2025-12-11|Winter|Thursday|Evening|U0063|M05655|Community Center|Family|Happy|0.56
344|2025-12-11|Winter|Thursday|Morning|U0068|M03309|Community Center|Group|Happy|0.42
345|2025-12-12|Winter|Friday|Afternoon|U0005|M03245|Home|Friends|Sad|0.45
345|2025-12-12|Winter|Friday|Evening|U0027|M04595|Cinema|Family|Neutral|0.58
345|2025-12-12|Winter|Friday|Night|U0028|M02856|Public Transportation|Partner|Sad|0.57
345|2025-12-12|Winter|Friday|Afternoon|U0029|M05148|Home|Friends|Happy|0.66
345|2025-12-12|Winter|Friday|Night|U0049|M03321|Cinema|Partner|Neutral|0.51
345|2025-12-12|Winter|Friday|Afternoon|U0057|M04460|Community Center|Friends|Sad|0.34
345|2025-12-12|Winter|Friday|Afternoon|U0059|M02966|Public Transportation|Partner|Neutral|0.48
345|2025-12-12|Winter|Friday|Afternoon|U0061|M05064|Public Transportation|Alone|Sad|0.48
345|2025-12-12|Winter|Friday|Evening|U0066|M01885|Home|Friends|Neutral|0.41
345|2025-12-12|Winter|Friday|Afternoon|U0067|M03975|Community Center|Alone|Happy|0.53
345|2025-12-12|Winter|Friday|Afternoon|U0068|M04264|Cinema|Group|Happy|0.69
345|2025-12-12|Winter|Friday|Afternoon|U0072|M01085|Home|Alone|Sad|0.21
345|2025-12-12|Winter|Friday|Morning|U0074|M00763|Home|Partner|Neutral|0.5
345|2025-12-12|Winter|Friday|Morning|U0077|M01586|Community Center|Partner|Sad|0.54
345|2025-12-12|Winter|Friday|Morning|U0079|M03003|Cinema|Alone|Neutral|0.5
345|2025-12-12|Winter|Friday|Evening|U0083|M02383|Workplace|Family|Happy|0.41
345|2025-12-12|Winter|Friday|Morning|U0100|M01861|Workplace|Alone|Neutral|0.59
346|2025-12-13|Winter|Saturday|Night|U0004|M00968|Workplace|Alone|Happy|0.42
346|2025-12-13|Winter|Saturday|Morning|U0020|M03264|Community Center|Family|Neutral|0.5
346|2025-12-13|Winter|Saturday|Night|U0039|M05036|Workplace|Alone|Happy|0.45
346|2025-12-13|Winter|Saturday|Night|U0043|M05459|Community Center|Partner|Sad|0.5
346|2025-12-13|Winter|Saturday|Night|U0047|M00724|Home|Friends|Sad|0.59
346|2025-12-13|Winter|Saturday|Evening|U0048|M03978|Cinema|Alone|Sad|0.39
346|2025-12-13|Winter|Saturday|Evening|U0063|M05629|Workplace|Partner|Happy|0.65
346|2025-12-13|Winter|Saturday|Night|U0067|M01014|Workplace|Alone|Neutral|0.6
346|2025-12-13|Winter|Saturday|Afternoon|U0075|M04607|Home|Alone|Happy|0.33
347|2025-12-14|Winter|Sunday|Morning|U0017|M03347|Public Transportation|Family|Sad|0.38
347|2025-12-14|Winter|Sunday|Afternoon|U0021|M03965|Workplace|Alone|Sad|0.6
347|2025-12-14|Winter|Sunday|Afternoon|U0060|M01673|Home|Partner|Neutral|0.57
347|2025-12-14|Winter|Sunday|Evening|U0063|M01719|Community Center|Group|Happy|0.6
347|2025-12-14|Winter|Sunday|Afternoon|U0078|M02505|Home|Alone|Neutral|0.52
347|2025-12-14|Winter|Sunday|Evening|U0088|M03570|Public Transportation|Alone|Sad|0.47
347|2025-12-14|Winter|Sunday|Evening|U0095|M03096|Cinema|Group|Happy|0.52
348|2025-12-15|Winter|Monday|Night|U0005|M02785|Workplace|Group|Sad|0.46
348|2025-12-15|Winter|Monday|Afternoon|U0007|M04357|Cinema|Family|Neutral|0.62
348|2025-12-15|Winter|Monday|Night|U0012|M02941|Public Transportation|Group|Neutral|0.52
348|2025-12-15|Winter|Monday|Morning|U0040|M05301|Public Transportation|Family|Happy|0.5
348|2025-12-15|Winter|Monday|Evening|U0061|M01576|Community Center|Alone|Sad|0.59
348|2025-12-15|Winter|Monday|Afternoon|U0065|M04969|Workplace|Group|Happy|0.39
348|2025-12-15|Winter|Monday|Morning|U0087|M03101|Public Transportation|Partner|Neutral|0.54
348|2025-12-15|Winter|Monday|Evening|U0088|M01880|Cinema|Friends|Neutral|0.36
348|2025-12-15|Winter|Monday|Morning|U0095|M01690|Public Transportation|Group|Neutral|0.47
349|2025-12-16|Winter|Tuesday|Night|U0063|M01510|Community Center|Group|Happy|0.63
349|2025-12-16|Winter|Tuesday|Afternoon|U0067|M02525|Home|Group|Sad|0.5
349|2025-12-16|Winter|Tuesday|Afternoon|U0075|M03977|Home|Alone|Sad|0.34
349|2025-12-16|Winter|Tuesday|Afternoon|U0081|M03441|Community Center|Family|Happy|0.57
349|2025-12-16|Winter|Tuesday|Evening|U0083|M02178|Workplace|Partner|Sad|0.37
350|2025-12-17|Winter|Wednesday|Morning|U0011|M03314|Home|Alone|Neutral|0.5
350|2025-12-17|Winter|Wednesday|Morning|U0020|M01635|Cinema|Family|Neutral|0.6
350|2025-12-17|Winter|Wednesday|Night|U0027|M02479|Workplace|Friends|Sad|0.58
350|2025-12-17|Winter|Wednesday|Evening|U0046|M02163|Community Center|Alone|Neutral|0.4
350|2025-12-17|Winter|Wednesday|Morning|U0048|M03728|Cinema|Alone|Happy|0.38
350|2025-12-17|Winter|Wednesday|Evening|U0063|M02156|Home|Partner|Happy|0.54
350|2025-12-17|Winter|Wednesday|Night|U0079|M00084|Cinema|Family|Neutral|0.39
351|2025-12-18|Winter|Thursday|Morning|U0013|M02191|Home|Family|Happy|0.53
351|2025-12-18|Winter|Thursday|Afternoon|U0019|M00460|Home|Friends|Happy|0.5
351|2025-12-18|Winter|Thursday|Evening|U0028|M03811|Public Transportation|Partner|Sad|0.58
351|2025-12-18|Winter|Thursday|Afternoon|U0043|M00128|Workplace|Friends|Happy|0.56
351|2025-12-18|Winter|Thursday|Evening|U0046|M04632|Community Center|Group|Sad|0.47
351|2025-12-18|Winter|Thursday|Night|U0050|M00487|Public Transportation|Family|Happy|0.61
351|2025-12-18|Winter|Thursday|Afternoon|U0090|M01727|Public Transportation|Family|Happy|0.56
352|2025-12-19|Winter|Friday|Night|U0005|M04347|Community Center|Friends|Sad|0.57
352|2025-12-19|Winter|Friday|Evening|U0016|M01979|Public Transportation|Group|Happy|0.64
352|2025-12-19|Winter|Friday|Afternoon|U0049|M01037|Cinema|Family|Happy|0.54
352|2025-12-19|Winter|Friday|Evening|U0051|M05148|Cinema|Family|Neutral|0.53
352|2025-12-19|Winter|Friday|Morning|U0053|M00196|Community Center|Group|Neutral|0.52
352|2025-12-19|Winter|Friday|Afternoon|U0057|M04260|Community Center|Family|Happy|0.56
352|2025-12-19|Winter|Friday|Evening|U0063|M03987|Community Center|Partner|Sad|0.51
352|2025-12-19|Winter|Friday|Afternoon|U0067|M03992|Community Center|Group|Sad|0.44
352|2025-12-19|Winter|Friday|Morning|U0087|M05111|Cinema|Partner|Neutral|0.63
353|2025-12-20|Winter|Saturday|Night|U0005|M04573|Community Center|Group|Sad|0.57
353|2025-12-20|Winter|Saturday|Night|U0015|M02956|Workplace|Friends|Happy|0.67
353|2025-12-20|Winter|Saturday|Evening|U0041|M01435|Home|Friends|Neutral|0.59
353|2025-12-20|Winter|Saturday|Afternoon|U0046|M00354|Cinema|Alone|Happy|0.56
353|2025-12-20|Winter|Saturday|Evening|U0052|M03268|Home|Alone|Neutral|0.61
353|2025-12-20|Winter|Saturday|Morning|U0053|M03163|Home|Family|Sad|0.39
353|2025-12-20|Winter|Saturday|Morning|U0061|M03259|Community Center|Family|Happy|0.65
353|2025-12-20|Winter|Saturday|Morning|U0075|M00165|Home|Alone|Neutral|0.5
353|2025-12-20|Winter|Saturday|Night|U0088|M01169|Public Transportation|Alone|Neutral|0.38
353|2025-12-20|Winter|Saturday|Night|U0096|M05050|Community Center|Alone|Neutral|0.52
354|2025-12-21|Winter|Sunday|Afternoon|U0052|M00398|Home|Partner|Sad|0.48
354|2025-12-21|Winter|Sunday|Evening|U0067|M00700|Public Transportation|Partner|Happy|0.53
354|2025-12-21|Winter|Sunday|Afternoon|U0068|M01886|Community Center|Group|Happy|0.63
354|2025-12-21|Winter|Sunday|Afternoon|U0075|M02906|Home|Alone|Sad|0.44
354|2025-12-21|Winter|Sunday|Morning|U0087|M04429|Community Center|Partner|Sad|0.59
354|2025-12-21|Winter|Sunday|Night|U0088|M02522|Public Transportation|Group|Sad|0.45
354|2025-12-21|Winter|Sunday|Morning|U0093|M02181|Public Transportation|Partner|Neutral|0.52
355|2025-12-22|Winter|Monday|Evening|U0046|M04949|Cinema|Group|Happy|0.25
355|2025-12-22|Winter|Monday|Afternoon|U0066|M00286|Home|Friends|Sad|0.46
355|2025-12-22|Winter|Monday|Morning|U0067|M01128|Home|Friends|Sad|0.47
355|2025-12-22|Winter|Monday|Afternoon|U0077|M01883|Community Center|Partner|Sad|0.52
355|2025-12-22|Winter|Monday|Morning|U0087|M01874|Cinema|Group|Sad|0.66
355|2025-12-22|Winter|Monday|Evening|U0095|M02564|Cinema|Group|Neutral|0.23
355|2025-12-22|Winter|Monday|Evening|U0097|M04623|Home|Friends|Happy|0.65
356|2025-12-23|Winter|Tuesday|Afternoon|U0046|M02359|Cinema|Family|Happy|0.41
356|2025-12-23|Winter|Tuesday|Night|U0050|M03229|Public Transportation|Group|Happy|0.52
356|2025-12-23|Winter|Tuesday|Morning|U0063|M02870|Community Center|Partner|Sad|0.48
356|2025-12-23|Winter|Tuesday|Afternoon|U0064|M04842|Public Transportation|Group|Happy|0.53
